="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="17","Morgan, Keller",="400",="159399341",="400 IM SCY",="17",="3:51.56",="3:51.56",="2021 Winter US Open (LCM)",="2021 West Speedo Winter Junior",="12/10/2021",="Evolution Racing Club",="CA",="",="914",="22",="Yes"
="18","Wimberly, Jacob",="400",="159399682",="400 IM SCY",="16",="3:52.03",="3:52.03",="2022 Summer Juniors (LCM)",="2021 West Speedo Winter Junior",="12/10/2021",="Texas Ford Aquatics",="NT",="",="920",="22",="Yes"
="19","Enyeart, Alec",="400",="159408049",="400 IM SCY",="17",="3:52.09",="3:52.09",="2022 Summer Juniors (LCM)",="2021 West Speedo Winter Junior",="12/10/2021",="Tsunami Swim Team of K.C.",="MV",="",="909",="22",="Yes"
="20","Healy, Ryan",="400",="159408085",="400 IM SCY",="16",="3:52.33",="3:52.33",="2022 Summer Juniors (LCM)",="2021 West Speedo Winter Junior",="12/10/2021",="King Marlin Swim Club",="OK",="",="917",="22",="Yes"
="21","Haughey, Braeden",="400",="159407744",="400 IM SCY",="17",="3:52.34",="3:52.34",="2022 Summer Juniors (LCM)",="2021 East Speedo Winter Junior",="12/10/2021",="TAC Titans",="NC",="",="906",="22",="Yes"
="22","Henderson, Orion",="400",="159408087",="400 IM SCY",="17",="3:52.84",="3:52.84",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="BEAST",="NM",="",="901",="22",="Yes"
="23","Sandidge, Levi",="400",="159408184",="400 IM SCY",="17",="3:53.11",="3:53.11",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="COR Swimming",="NT",="",="898",="22",="Yes"
="24","Knop, Amadeusz",="400",="159407775",="400 IM SCY",="16",="3:53.35",="3:53.35",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Sarasota Sharks",="FL",="",="906",="22",="Yes"
="25","Fleig, Isaac",="400",="159408057",="400 IM SCY",="16",="3:53.89",="3:53.89",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Unattached",="WI",="",="900",="22",="Yes"
="26","Simons, Nick",="400",="158496874",="400 IM SCY",="17",="3:53.90",="3:53.90",="2021 Winter Juniors (SCY)",="2021  CA Kevin B Perry Senior",="11/6/2021",="Lake Oswego Swim Club",="OR",="",="889",="22",="Yes"
="27","Clark, Charlie",="400",="159408021",="400 IM SCY",="17",="3:53.95",="3:53.95",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Boulder City Henderson Swim Team",="CA",="",="889",="22",="Yes"
="28","Zinn, Tona",="400",="158828212",="400 IM SCY",="17",="3:53.99",="3:53.99",="2021 Winter Juniors (SCY)",="2021 CA  SCS Race Series Champs",="11/21/2021",="SOCAL Aquatics Association",="CA",="",="888",="22",="Yes"
="29","Bonilla, Roberto",="400",="159398764",="400 IM SCY",="17",="3:54.00",="3:54.00",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="The Woodlands Swim Team",="GU",="Yes",="888",="22",="Yes"
="30","Stump, Zach",="400",="159407879",="400 IM SCY",="17",="3:54.09",="3:54.09",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Westerville Aquatic Club",="OH",="",="887",="22",="Yes"
="31","Anbar, Kalen",="400",="159823883",="400 IM SCY",="16",="3:54.11",="3:54.11",="2021 Winter Juniors (SCY)",="2021 MR AP CIY FLY Holiday Invitational",="12/10/2021",="New Canaan YMCA Caimans",="CT",="",="898",="22",="Yes"
="32","D'Ariano, Landon",="400",="159589684",="400 IM SCY",="16",="3:54.18",="3:54.18",="2021 Winter Juniors (SCY)",="2021 IN OLY-MI Winter Invite",="12/3/2021",="Germantown Academy Aquatic  Club",="MA",="",="897",="22",="Yes"
="33","Hartshorn, Matthew",="400",="159511097",="400 IM SCY",="17",="3:54.47",="3:54.47",="2021 Winter Juniors (SCY)",="2021 PV NCAP Invitational",="12/10/2021",="Nation's Capital Swim Club",="PV",="",="883",="22",="Yes"
="34","Hahn, Kalvin",="400",="159408075",="400 IM SCY",="16",="3:54.51",="3:54.51",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Greater Omaha Aquatics Leopardsharks",="MW",="",="893",="22",="Yes"
="35","Brown, Logan",="400",="159398792",="400 IM SCY",="16",="3:54.66",="3:54.66",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021","First Colony Swim Team, Inc.",="GU",="",="892",="22",="Yes"
="36","Watson, John",="400",="159399646",="400 IM SCY",="16",="3:54.89",="3:54.89",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Greater Omaha Aquatics Leopardsharks",="MW",="",="889",="22",="Yes"
="37","Mason, Jake",="400",="159394920",="400 IM SCY",="17",="3:54.91",="3:54.91",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Ensworth Aquatics",="SE",="",="879",="22",="Yes"
="38","Hu, Grant",="400",="159111790",="400 IM SCY",="16",="3:55.09",="3:55.09",="2021 Winter Juniors (SCY)",="2021-NT MAC North Texas Senior Meet",="12/3/2021",="Metroplex Aquatics",="NT",="",="887",="22",="Yes"
="39","Christensen, Andrew",="400",="159407702",="400 IM SCY",="17",="3:55.20",="3:55.20",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Blue Dolfins",="FL",="",="876",="22",="Yes"
="40","Johnson, Lance",="400",="158044566",="400 IM SCY",="17",="3:55.35",="3:55.35",="2021 Winter Juniors (SCY)",="2021 IA IFLY Midwest Challenge",="11/5/2021",="Waukesha Express Swim Team",="WI",="",="874",="22",="Yes"
="41","Holmes, Gibson",="400",="158842408",="400 IM SCY",="17",="3:55.94",="3:55.94",="2021 Winter Juniors (SCY)",="2021 OH MAKO Tim Myers Senior",="11/20/2021",="Mason Manta Rays",="OH",="",="868",="22",="Yes"
="42","Noguchi, Logan",="400",="158496158",="400 IM SCY",="16",="3:56.18",="3:56.18",="2021 Winter Juniors (SCY)",="2021  CA Kevin B Perry Senior",="11/6/2021",="Rancho San Dieguito",="SI",="",="876",="22",="Yes"
="43","Carlile, Connor",="400",="159394497",="400 IM SCY",="16",="3:56.22",="3:56.22",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Fishers Area Swimming Tigers",="IN",="",="875",="22",="Yes"
="44","Martin, Dario",="400",="159664663",="400 IM SCY",="17",="3:56.45",="3:56.45",="2021 Winter Juniors (SCY)",="2021 FG 31st Annual Speedo Winter Championships",="12/11/2021",="Olympus Swimming Club",="FG",="",="862",="22",="Yes"
="44","Oliva, Luca",="400",="159395029",="400 IM SCY",="17",="3:56.45",="3:56.45",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Blue Dolfins",="FL",="",="862",="22",="Yes"
="46","Germonprez, Nate",="400",="158044200",="400 IM SCY",="17",="3:56.51",="3:56.51",="2021 Winter Juniors (SCY)",="2021 IA IFLY Midwest Challenge",="11/5/2021",="iNspire Swim Team",="MW",="",="862",="22",="Yes"
="47","Nail, Evan",="400",="158954265",="400 IM SCY",="17",="3:56.83",="3:56.83",="2021 Winter Juniors (SCY)",="2021 AZ RIO Day After Meet",="11/7/2021",="Unattached",="AZ",="",="858",="22",="Yes"
="48","Wright, Dillon",="400",="159399693",="400 IM SCY",="16",="3:56.91",="3:56.91",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Sandpipers Of Nevada",="CA",="",="868",="22",="Yes"
="49","Zuchowski, Josh",="400",="158907257",="400 IM SCY",="17",="3:56.92",="3:56.92",="2021 Winter Juniors (SCY)",="2021 FG NPB Turkey Invite",="11/19/2021",="Flood Aquatics Swim Team",="FG",="",="858",="22",="Yes"
="50","Wynne, Shane",="400",="159395337",="400 IM SCY",="17",="3:56.96",="3:56.96",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Cheshire Y Sea Dog  Swim Club",="CT",="",="857",="22",="Yes"
="51","Dubey, Mitch",="400",="159812839",="400 IM SCY",="17",="3:57.04",="3:57.04",="2021 Winter Juniors (SCY)",="2021 NE BGSC SCY ",="12/17/2021",="Bluefish Swim Club",="NE",="",="856",="22",="Yes"
="51","Maldari, Caleb",="400",="159394898",="400 IM SCY",="16",="3:57.04",="3:57.04",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="SwimMAC Carolina",="NC",="",="867",="22",="Yes"
="53","Maurer, Rex",="400",="158495847",="400 IM SCY",="17",="3:57.20",="3:57.20",="2021 Winter Juniors (SCY)",="2021  CA Kevin B Perry Senior",="11/6/2021",="Rose Bowl Aquatics",="CA",="",="855",="22",="Yes"
="54","Paro, Aidan",="400",="159395043",="400 IM SCY",="16",="3:57.32",="3:57.32",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Bolles School Sharks",="FL",="",="864",="22",="Yes"
="55","Li, Andrew",="400",="159431159",="400 IM SCY",="16",="3:57.38",="3:57.38",="2021 Winter Juniors (SCY)",="2021 NC TAC TITANS Blizzard Blitz",="12/10/2021",="TAC Titans",="NC",="",="863",="22",="Yes"
="56","Hume, Ryan",="400",="159394777",="400 IM SCY",="17",="3:57.41",="3:57.41",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Club Wolverine",="MI",="",="852",="22",="Yes"
="57","Ji, Eric",="400",="157902676",="400 IM SCY",="17",="3:57.53",="3:57.53",="2021 Winter Juniors (SCY)",="Thomas Murphy  Invitational",="10/30/2021",="Unattached",="OZ",="",="851",="22",="Yes"
="58","Christianson, Sean Christians",="400",="159789509",="400 IM SCY",="16",="3:57.60",="3:57.60",="2021 Winter Juniors (SCY)",="2021 CA Dec CA NV Speedo Sectionals",="12/18/2021",="Wolverine Aquatics",="SN",="",="861",="22",="Yes"
="59","Sleater, Patrick",="400",="159395190",="400 IM SCY",="17",="3:57.99",="3:57.99",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Blues Aquatics",="NC",="",="846",="22",="Yes"
="60","Heilman, Matthew",="400",="159394744",="400 IM SCY",="17",="3:58.05",="3:58.05",="2021 Winter Juniors (SCY)",="2021 East Speedo Winter Junior",="12/10/2021",="Cavalier Aquatics/Piedmont Family YMCA",="VA",="",="846",="22",="Yes"
="61","Beyer, Brady",="400",="159398755",="400 IM SCY",="16",="3:58.08",="3:58.08",="2021 Winter Juniors (SCY)",="2021 West Speedo Winter Junior",="12/10/2021",="Unattached",="CA",="",="856",="22",="Yes"
="62","Hagar, Tommy",="400",="159813034",="400 IM SCY",="17",="3:58.18",="3:58.18",="2021 Winter Juniors (SCY)",="2021 NE BGSC SCY ",="12/17/2021",="Commonwealth Swimming",="NE",="",="844",="22",="Yes"
="63","Savarese, William",="400",="159105696",="400 IM SCY",="16",="3:58.29",="3:58.29",="2021 Winter Juniors (SCY)",="2021-NT COR CLASSIC INVITATION",="12/3/2021",="COR Swimming",="NT",="",="854",="22",="Yes"
="64","Zhang, Weifan",="400",="159067963",="400 IM SCY",="16",="3:58.41",="3:58.41",="2021 Winter Juniors (SCY)",="2021 GU TWST Southern Sr. Champs",="12/3/2021",="Unattached",="GU",="",="852",="22",="Yes"
="65","Lathrop, Connor",="400",="159133986",="400 IM SCY",="17",="3:58.43",="3:58.43",="2021 Winter Juniors (SCY)",="2021 SE NAC SPEEDO Music City Invite",="12/3/2021",="Carmel Swim Club",="IN",="",="842",="22",="Yes"
="66","Nehra, Aryan",="400",="159158437",="400 IM SCY",="17",="3:58.63",="3:58.63",="2021 Winter Juniors (SCY)",="2021 FL Speedo Holiday Classic",="12/3/2021",="Unattached",="FL",="Yes",="840",="22",="Yes"
="67","Daniel, Will",="400",="159872753",="400 IM SCY",="16",="3:58.64",="3:58.64",="2021 Winter Juniors (SCY)",="2021 CT CPAC December Holiday Invite",="12/17/2021",="Chelsea Piers Aquatic Club",="CT",="",="850",="22",="Yes"
="68","Stephenson, Matthew",="400",="159798337",="400 IM SCY",="17",="3:58.69",="3:58.69",="2021 Winter Juniors (SCY)",="2021 ST TXLA Jingle Bell Splash",="12/18/2021",="Longhorn Aquatics",="ST",="",="839",="22",="Yes"
="68","Vanbrocklin, Evan",="400",="158526620",="400 IM SCY",="17",="3:58.69",="3:53.69",="2021 Winter Juniors (SCY)",="2021 UT OA Thanksgiving Turkey",="11/12/2021",="Olympus Aquatics",="UT",="",="839",="22",="Yes"
="68","Zhang, Michael",="400",="158291313",="400 IM SCY",="17",="3:58.69",="3:58.69",="2021 Winter Juniors (SCY)",="2021 NC TAC Big Southern Classic",="11/12/2021",="Arlington Aquatic Club",="PV",="",="839",="22",="Yes"
="71","McDonald, Owen",="400",="158150970",="400 IM SCY",="17",="3:58.76",="3:58.76",="2021 Winter Juniors (SCY)",="2021 GA Dynamo vs SwimMAC Carolina",="11/6/2021",="Dynamo Swim Club",="GA",="",="838",="22",="Yes"
="72","Nozaki, Tomohiro",="400",="158486716",="400 IM SCY",="17",="3:58.80",="3:58.80",="""AAAA""",="2021 FL BSS November Meet",="11/7/2021",="Bolles School Sharks",="FL",="Yes",="838",="22",="Yes"
="73","Burns, Shane",="400",="157067143",="400 IM SCY",="17",="3:58.82",="3:58.82",="""AAAA""",="2021 ST TXLA 11&Over Fall Kick Off",="10/1/2021",="Longhorn Aquatics",="ST",="",="838",="22",="Yes"
="74","Massucco, Josean",="400",="159394923",="400 IM SCY",="17",="3:58.93",="3:58.93",="""AAAA""",="2021 East Speedo Winter Junior",="12/10/2021",="Baylor Swim Club",="SE",="",="837",="22",="Yes"
="75","White, Sam",="400",="159399664",="400 IM SCY",="16",="3:58.96",="3:58.96",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Front Range Barracudas",="CO",="",="847",="22",="Yes"
="76","Reynolds, Parker",="400",="158827981",="400 IM SCY",="17",="3:59.16",="3:59.16",="""AAAA""",="2021 CA  SCS Race Series Champs",="11/21/2021",="Santa Maria Swim Club",="CA",="",="834",="22",="Yes"
="77","Beaton, Briscoe",="400",="159398736",="400 IM SCY",="17",="3:59.21",="3:59.21",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Kamehameha Swim Club",="HI",="",="834",="22",="Yes"
="78","Lee, Henry",="400",="158287949",="400 IM SCY",="17",="3:59.22",="3:59.22",="""AAAA""",="2021 NC TAC Big Southern Classic",="11/12/2021",="TAC Titans",="NC",="",="834",="22",="Yes"
="79","Ravegum, Drew",="400",="159399453",="400 IM SCY",="16",="3:59.25",="3:59.25",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Jeffco Hurricanes",="CO",="",="844",="22",="Yes"
="80","Kelly, Jordan",="400",="159511635",="400 IM SCY",="16",="3:59.35",="3:59.35",="""AAAA""",="2021 PV NCAP Invitational",="12/10/2021",="Nation's Capital Swim Club",="PV",="",="843",="22",="Yes"
="81","Cosgrove, Colin",="400",="159398866",="400 IM SCY",="17",="3:59.44",="3:59.44",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Tucson Ford Dealers Aquatics",="AZ",="",="831",="22",="Yes"
="82","Wang, Jason",="400",="159395292",="400 IM SCY",="17",="3:59.46",="3:59.46",="""AAAA""",="2021 East Speedo Winter Junior",="12/10/2021",="Excel Aquatics",="SE",="",="831",="22",="Yes"
="83","Gluck, Ethan",="400",="159399025",="400 IM SCY",="17",="3:59.52",="3:59.52",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="COR Swimming",="NT",="",="830",="22",="Yes"
="84","Nugent, Jack",="400",="159791135",="400 IM SCY",="16",="3:59.62",="3:59.62",="""AAAA""",="2021 CA Dec CA NV Speedo Sectionals",="12/18/2021",="Evolution Racing Club",="CA",="",="840",="22",="Yes"
="85","Delmar, Ben",="400",="159394594",="400 IM SCY",="16",="3:59.66",="3:59.66",="""AAAA""",="2021 East Speedo Winter Junior",="12/10/2021",="SwimMAC Carolina",="NC",="",="839",="22",="Yes"
="86","Corey, Luke",="400",="159395359",="400 IM SCY",="16",="3:59.68",="3:59.68",="""AAAA""",="2021 East Speedo Winter Junior",="12/10/2021",="Naval Academy Aquatic Club",="MD",="",="839",="22",="Yes"
="86","Geer, Colin",="400",="159789950",="400 IM SCY",="17",="3:59.68",="3:59.68",="""AAAA""",="2021 CA Dec CA NV Speedo Sectionals",="12/18/2021",="Golden West Swim Club",="CA",="",="829",="22",="Yes"
="86","Lee, Andrew",="400",="159399218",="400 IM SCY",="17",="3:59.68",="3:59.68",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021","First Colony Swim Team, Inc.",="GU",="",="829",="22",="Yes"
="89","Moen, Max",="400",="159579613",="400 IM SCY",="16",="3:59.79",="3:59.79",="""AAAA""",="2021 MA KA-LAC-ARENA Holiday C",="12/10/2021",="Diamond State Aquatics",="MA",="",="838",="22",="Yes"
="90","Whelehan, Colin",="400",="159433014",="400 IM SCY",="17",="3:59.81",="3:59.81",="""AAAA""",="2021 NC TAC TITANS Blizzard Blitz",="12/10/2021",="TAC Titans",="NC",="",="827",="22",="Yes"
="91","Mostofi, Michael",="400",="159512833",="400 IM SCY",="17",="3:59.90",="3:59.90",="2021 Futures (LCM)",="2021 PV NCAP Invitational",="12/10/2021",="Chelsea Piers Aquatic Club",="CT",="",="826",="22",="Yes"
="92","Linscheer, Giovanni",="400",="158077182",="400 IM SCY",="17",="3:59.91",="3:59.91",="2021 Futures (LCM)",="2021-NT LAC Fall Classic",="11/5/2021",="COR Swimming",="NT",="",="826",="22",="Yes"
="93","Bumgardner, Kyle",="400",="159851927",="400 IM SCY",="17",="3:59.94",="3:59.94",="2021 Futures (LCM)",="2021 MD NBAC 47th Annual Christmas Meet",="12/17/2021",="Monocacy Aquatic Club",="MD",="",="826",="22",="Yes"
="94","Hochwalt, Michael",="400",="159399086",="400 IM SCY",="16",="4:00.03",="4:00.03",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Spokane Waves Aquatic Team",="IE",="",="836",="22",="Yes"
="95","Kajfosz, Mason",="400",="159399151",="400 IM SCY",="16",="4:00.09",="4:00.09",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Highlands Ranch Aquatics",="CO",="",="835",="22",="Yes"
="96","Dinunzio, Bobby",="400",="158567072",="400 IM SCY",="16",="4:00.10",="4:00.10",="""AAAA""",="2021 VA CGBD Carl Warner Memorial",="11/14/2021",="Tide Swimming",="VA",="",="835",="22",="Yes"
="97","Wong, Bryan",="400",="158497598",="400 IM SCY",="17",="4:00.13",="4:00.13",="2021 Futures (LCM)",="2021  CA Kevin B Perry Senior",="11/6/2021",="Tule Nation Tritons",="CC",="",="824",="22",="Yes"
="98","Lee, Christian",="400",="158662653",="400 IM SCY",="17",="4:00.17",="4:00.17",="2021 Futures (LCM)",="2021 MR LIAC Thanksgiving Invitational",="11/20/2021","Badger Swim Club,Inc.",="MR",="",="824",="22",="Yes"
="99","Mortenson, Matthew",="400",="159399343",="400 IM SCY",="16",="4:00.23",="4:00.23",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Riptide",="MN",="",="834",="22",="Yes"
="100","Balva, Arthur",="400",="159398719",="400 IM SCY",="16",="4:00.27",="4:00.27",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Palo Alto Stanford Aquatics",="PC",="",="833",="22",="Yes"
="101","Gibbs, Henry",="400",="159399018",="400 IM SCY",="16",="4:00.34",="4:00.34",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Palo Alto Stanford Aquatics",="PC",="",="832",="22",="Yes"
="102","Nye, Grayson",="400",="158288942",="400 IM SCY",="16",="4:00.35",="4:00.35",="""AAAA""",="2021 NC TAC Big Southern Classic",="11/12/2021",="TAC Titans",="NC",="",="832",="22",="Yes"
="103","Filipovic, Alec",="400",="158692016",="400 IM SCY",="17",="4:00.38",="4:00.38",="2021 Futures (LCM)",="2021 ILOP FMC Senior Mid-Seaso",="11/19/2021",="St Charles Swim Team",="IL",="",="822",="22",="Yes"
="104","Whittaker, Ray",="400",="159395313",="400 IM SCY",="17",="4:00.46",="4:00.46",="2021 Futures (LCM)",="2021 East Speedo Winter Junior",="12/10/2021",="Commonwealth Swimming",="NE",="",="821",="22",="Yes"
="105","Wallace, Reed",="400",="159399635",="400 IM SCY",="17",="4:00.53",="4:00.53",="2021 Futures (LCM)",="2021 West Speedo Winter Junior",="12/10/2021",="Central Iowa Aquatics",="IA",="",="820",="22",="Yes"
="106","Choi, Daniel",="400",="159398839",="400 IM SCY",="16",="4:00.59",="4:00.59",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Cypress Fairbanks Swim Club",="GU",="",="830",="22",="Yes"
="106","Shute, Ryan",="400",="159813980",="400 IM SCY",="17",="4:00.59",="4:00.59",="2021 Futures (LCM)",="2021 NE BGSC SCY ",="12/17/2021",="Bluefish Swim Club",="NE",="",="819",="22",="Yes"
="108","Krauss, Ronan",="400",="159399199",="400 IM SCY",="16",="4:00.65",="4:00.65",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Univ of Denver Hilltoppers",="CO",="",="829",="22",="Yes"
="109","Martilla, Connor",="400",="158495793",="400 IM SCY",="17",="4:00.96",="4:00.96",="2021 Futures (LCM)",="2021  CA Kevin B Perry Senior",="11/6/2021",="Temecula Swim Club",="CA",="",="816",="22",="Yes"
="110","McDonough, Liam",="400",="159700403",="400 IM SCY",="17",="4:01.11",="4:01.11",="2021 Futures (LCM)",="2021 PV RMSC Holiday Invitational",="12/10/2021",="Rockville Montgomery Swim Club",="PV",="",="814",="22",="Yes"
="111","Branon, Ryan",="400",="158943053",="400 IM SCY",="17",="4:01.22",="4:01.22",="2021 Futures (LCM)",="2021 MD NBAC Thanksgiving Meet",="11/19/2021",="North Baltimore Aquatic Club",="MD",="",="813",="22",="Yes"
="112","Vacula, Trent",="400",="159560615",="400 IM SCY",="17",="4:01.27",="4:01.27",="2021 Futures (LCM)",="2021 PV NCAP Invitational",="12/10/2021",="Pine Richland Aquatics",="AM",="",="812",="22",="Yes"
="113","Williams, Harrison",="400",="157999447",="400 IM SCY",="17",="4:01.37",="4:01.37",="2021 Futures (LCM)",="2021 PC PASA Joyce Lanphere Invitational",="11/6/2021",="Palo Alto Stanford Aquatics",="PC",="",="811",="22",="Yes"
="114","Witte, Evan",="400",="159399686",="400 IM SCY",="16",="4:01.38",="4:01.38",="""AAAA""",="2021 West Speedo Winter Junior",="12/10/2021",="Metroplex Aquatics",="NT",="",="822",="22",="Yes"
="115","Flack, Sam",="400",="159394666",="400 IM SCY",="17",="4:01.47",="4:01.47",="2021 Futures (LCM)",="2021 East Speedo Winter Junior",="12/10/2021",="Baylor Swim Club",="SE",="",="810",="22",="Yes"
="116","Santos, Sean",="400",="159701197",="400 IM SCY",="17",="4:01.49",="4:01.49",="2021 Futures (LCM)",="2021 PV RMSC Holiday Invitational",="12/10/2021",="Rockville Montgomery Swim Club",="PV",="",="810",="22",="Yes"
="117","Hokanson, Jake",="400",="159894017",="400 IM SCY",="16",="4:01.59",="4:01.59",="""AAAA""",="2021-NT  King Marlin Pro-Am Class",="12/17/2021",="Razorback Aquatic Club Aquahawgs",="AR",="",="820",="22",="Yes"
